cntry,cname,cedition,cproddat,cseqno,name,essround,edition,idno,dweight,pspwght,pweight,hhmmb,gndr,gndr2,gndr3,gndr4,gndr5,gndr6,gndr7,gndr8,gndr9,gndr10,gndr11,gndr12,gndr13,gndr14,gndr15,gndr16,gndr17,gndr18,yrbrn,agea,yrbrn2,yrbrn3,yrbrn4,yrbrn5,yrbrn6,yrbrn7,yrbrn8,yrbrn9,yrbrn10,yrbrn11,yrbrn12,yrbrn13,yrbrn14,yrbrn15,yrbrn16,yrbrn17,yrbrn18,rship2,rshipa2,rship3,rshipa3,rship4,rshipa4,rship5,rshipa5,rship6,rshipa6,rship7,rshipa7,rship8,rshipa8,rship9,rshipa9,rship10,rshipa10,rship11,rshipa11,rship12,rshipa12,rship13,rshipa13,rship14,rshipa14,rship15,rshipa15,rship16,rshipa16,rship17,rshipa17,rship18,rshipa18
FI,ESS1-7e01,1,08.12.2016,128877,ESS7e02_1,7,2.1,11814,1,0.845385298,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1954,60,1950,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128878,ESS7e02_1,7,2.1,11815,1,0.83903217,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1961,53,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128879,ESS7e02_1,7,2.1,11816,1,0.701649075,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1941,73,1950,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128880,ESS7e02_1,7,2.1,11820,1,1.043621713,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1986,28,1986,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128881,ESS7e02_1,7,2.1,11821,1,1.067304685,0.218315716,3,2,1,1,6,6,6,6,6,6,6,6,6,6,,,,,,1967,47,1964,1998,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128882,ESS7e02_1,7,2.1,11823,1,0.746935209,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1951,63,1954,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128883,ESS7e02_1,7,2.1,11825,1,0.923413016,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1941,73,1937,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128884,ESS7e02_1,7,2.1,11828,1,0.913483454,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1941,73,1943,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128885,ESS7e02_1,7,2.1,11829,1,1.04886476,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1953,61,1949,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128886,ESS7e02_1,7,2.1,11831,1,1.440502854,0.218315716,4,1,1,2,2,6,6,6,6,6,6,6,6,6,,,,,,1997,17,1958,1959,1993,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128887,ESS7e02_1,7,2.1,11833,1,1.425041088,0.218315716,4,2,2,1,1,6,6,6,6,6,6,6,6,6,,,,,,1997,17,1963,1965,1994,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128888,ESS7e02_1,7,2.1,11834,1,1.281444199,0.218315716,3,1,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1981,34,1980,2013,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128889,ESS7e02_1,7,2.1,11835,1,0.820961742,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1942,72,1940,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128890,ESS7e02_1,7,2.1,11836,1,1.279056379,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1960,54,1954,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128891,ESS7e02_1,7,2.1,11838,1,1.21230506,0.218315716,4,2,1,2,1,6,6,6,6,6,6,6,6,6,,,,,,1972,43,1973,2003,2006,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128892,ESS7e02_1,7,2.1,11839,1,2.067547058,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1964,50,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128893,ESS7e02_1,7,2.1,11841,1,1.425041088,0.218315716,9,2,1,1,2,1,2,1,1,2,6,6,6,6,,,,,,1980,34,1980,2002,2003,2003,2005,2006,2009,2012,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128894,ESS7e02_1,7,2.1,11842,1,1.279056379,0.218315716,5,1,2,1,1,2,6,6,6,6,6,6,6,6,,,,,,1960,54,1968,2005,2008,2011,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128895,ESS7e02_1,7,2.1,11843,1,1.425041088,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1982,33,1980,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128896,ESS7e02_1,7,2.1,11844,1,1.203109024,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1989,25,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128897,ESS7e02_1,7,2.1,11845,1,1.822301966,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1963,51,1967,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128898,ESS7e02_1,7,2.1,11847,1,0.984747255,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1946,68,1938,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128899,ESS7e02_1,7,2.1,11848,1,0.804224285,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1953,61,1960,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128900,ESS7e02_1,7,2.1,11849,1,0.845385298,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1945,69,1956,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128901,ESS7e02_1,7,2.1,11850,1,0.923413016,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1946,68,1941,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128902,ESS7e02_1,7,2.1,11855,1,0.722768833,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1945,69,1952,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128903,ESS7e02_1,7,2.1,11859,1,1.281444199,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1980,34,1983,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128904,ESS7e02_1,7,2.1,11862,1,0.913380809,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1977,37,1997,2003,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128905,ESS7e02_1,7,2.1,11864,1,0.848411279,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1951,63,1951,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128906,ESS7e02_1,7,2.1,11865,1,0.923413016,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1939,75,1930,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128907,ESS7e02_1,7,2.1,11866,1,1.330329011,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1995,19,1994,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128908,ESS7e02_1,7,2.1,11867,1,1.128174287,0.218315716,4,1,1,2,2,6,6,6,6,6,6,6,6,6,,,,,,1995,19,1962,1967,2000,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128909,ESS7e02_1,7,2.1,11869,1,0.820961742,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1954,60,1957,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128910,ESS7e02_1,7,2.1,11873,1,0.795825118,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1955,59,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128911,ESS7e02_1,7,2.1,11876,1,0.960236462,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1949,65,1950,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128912,ESS7e02_1,7,2.1,11877,1,1.27003719,0.218315716,3,1,2,2,6,6,6,6,6,6,6,6,6,6,,,,,,1996,18,1972,2005,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128913,ESS7e02_1,7,2.1,11879,1,0.723811092,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1956,58,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128914,ESS7e02_1,7,2.1,11880,1,0.701649075,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1949,65,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128915,ESS7e02_1,7,2.1,11881,1,1.332247394,0.218315716,7,2,1,2,1,2,1,2,6,6,6,6,6,6,,,,,,1997,17,1958,1959,1993,1995,1999,2001,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,4,4,4,4,4,4,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128916,ESS7e02_1,7,2.1,11883,1,0.804224285,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1931,83,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128917,ESS7e02_1,7,2.1,11884,1,0.804224285,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1958,56,1961,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128918,ESS7e02_1,7,2.1,11885,1,0.837823997,0.218315716,3,1,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1970,44,1970,1996,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128919,ESS7e02_1,7,2.1,11887,1,0.746935209,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1945,69,1948,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128920,ESS7e02_1,7,2.1,11888,1,1.126072068,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1969,45,1962,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128921,ESS7e02_1,7,2.1,11889,1,0.837823997,0.218315716,4,1,2,2,2,6,6,6,6,6,6,6,6,6,,,,,,1973,41,1976,2006,2007,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128922,ESS7e02_1,7,2.1,11892,1,0.804224285,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1955,59,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128923,ESS7e02_1,7,2.1,11893,1,0.845385298,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1960,55,1959,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128924,ESS7e02_1,7,2.1,11894,1,0.804133917,0.218315716,5,2,1,1,2,1,6,6,6,6,6,6,6,6,,,,,,1970,44,1978,1999,2000,2012,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128925,ESS7e02_1,7,2.1,11895,1,1.128174287,0.218315716,1,1,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1984,31,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128926,ESS7e02_1,7,2.1,11896,1,0.700638729,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1959,55,1958,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128927,ESS7e02_1,7,2.1,11898,1,0.845385298,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1956,58,1947,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128928,ESS7e02_1,7,2.1,11900,1,0.804224285,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1948,66,1957,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128929,ESS7e02_1,7,2.1,11901,1,0.913483454,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1941,73,1954,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128930,ESS7e02_1,7,2.1,11903,1,1.21230506,0.218315716,3,2,2,2,6,6,6,6,6,6,6,6,6,6,,,,,,1969,45,2001,2005,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128931,ESS7e02_1,7,2.1,11904,1,1.21230506,0.218315716,4,2,1,2,1,6,6,6,6,6,6,6,6,6,,,,,,1968,46,1972,1997,1999,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128932,ESS7e02_1,7,2.1,11905,1,1.203109024,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1980,34,1971,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128933,ESS7e02_1,7,2.1,11906,1,0.85764186,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1928,86,1933,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128934,ESS7e02_1,7,2.1,11908,1,0.984747255,0.218315716,3,2,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1944,70,1928,1947,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,5,6,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128935,ESS7e02_1,7,2.1,11909,1,0.85764186,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1948,66,1944,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128936,ESS7e02_1,7,2.1,11913,1,1.21230506,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1969,45,1970,1997,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128937,ESS7e02_1,7,2.1,11916,1,1.440502854,0.218315716,4,1,1,2,2,6,6,6,6,6,6,6,6,6,,,,,,1999,15,1968,1968,2001,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128938,ESS7e02_1,7,2.1,11918,1,0.848411279,0.218315716,2,1,2,6,6,6,6,6,6,6,6,6,6,6,,,,,,1954,61,1950,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128939,ESS7e02_1,7,2.1,11921,1,1.425041088,0.218315716,4,2,2,1,2,6,6,6,6,6,6,6,6,6,,,,,,1994,21,1962,1963,1997,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,3,3,3,3,4,4,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128940,ESS7e02_1,7,2.1,11924,1,0.913380809,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1964,50,1961,1999,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128941,ESS7e02_1,7,2.1,11925,1,0.820961742,0.218315716,4,1,2,1,2,6,6,6,6,6,6,6,6,6,,,,,,1957,57,1963,1996,1997,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128942,ESS7e02_1,7,2.1,11926,1,0.951647909,0.218315716,3,1,2,1,6,6,6,6,6,6,6,6,6,6,,,,,,1962,53,1958,1999,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128943,ESS7e02_1,7,2.1,11927,1,1.21230506,0.218315716,3,2,1,2,6,6,6,6,6,6,6,6,6,6,,,,,,1961,53,1955,1991,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128944,ESS7e02_1,7,2.1,11928,1,1.04886476,0.218315716,1,2,6,6,6,6,6,6,6,6,6,6,6,6,,,,,,1936,78,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128945,ESS7e02_1,7,2.1,11930,1,1.279056379,0.218315716,4,1,2,1,1,6,6,6,6,6,6,6,6,6,,,,,,1963,51,1971,1997,2000,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,2,2,2,2,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
FI,ESS1-7e01,1,08.12.2016,128946,ESS7e02_1,7,2.1,11932,1,0.795825118,0.218315716,2,2,1,6,6,6,6,6,6,6,6,6,6,6,,,,,,1948,66,1946,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,,,,1,1,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,6,66,,,,,,,,,,
